arm,initialization,method,subtask_mode,task,seed,source_run_log_path,source_run_log_sha256,number_of_budgeted_records,raw_terminal_label,selected_best_canonical_score,first_best_attempt,terminal_budgeted_candidate_score,best_minus_terminal_absolute_drop,retained_best
create-language-free,Create,LLMRefine,FreeST,push_to_goal,9,data/logs/run/p-create-language-free-push_to_goal-seed-09.json,393edf370e9649f134948c976bb501474a5def15b9cbd5dc0ecfc2a6d6ef53c3,15,final_eval,0.928079386885365,12,0.9141343357974957,0.013945051087869254,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,0,data/logs/run/p-create-mapqd-fixed-door_push-seed-00.json,cc69dda0dbdb56aabef966b566012de524411c1245132e883136ed19e1d7ed74,15,15,1.0,0,1.0,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,1,data/logs/run/p-create-mapqd-fixed-door_push-seed-01.json,916c2e26799b89b928185dd71f867e3f1ca03add68ef745e973883b7fb1973f1,15,15,1.0,0,0.9428824296627144,0.057117570337285595,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,2,data/logs/run/p-create-mapqd-fixed-door_push-seed-02.json,b222cac8cb38bc2b78223e55047756fe1021fb5bc3fb6933ec189bb8cf0d0d16,15,15,1.0,0,1.0,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,3,data/logs/run/p-create-mapqd-fixed-door_push-seed-03.json,8e7639759ab19f46e11f14304808c911cca6d19ea9e7dbf3cc7fcdde37f86172,15,15,1.0,0,0.10620837332758169,0.8937916266724183,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,4,data/logs/run/p-create-mapqd-fixed-door_push-seed-04.json,30090360183f008bb10da4a5c5f8ab8467815ae9286ff3e93a95c52beb38e20c,15,15,1.0,0,1.0,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,5,data/logs/run/p-create-mapqd-fixed-door_push-seed-05.json,96e57bbfeba8faf888fc203cbcca73097abed1354cf37fbbc8aa65067b1b3650,15,15,1.0,4,0.9973916289258048,0.0026083710741952038,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,6,data/logs/run/p-create-mapqd-fixed-door_push-seed-06.json,3efc408350be3e075874f462a74f831dd5b30f5273911af1ec0d7fda1268832d,15,15,1.0,0,1.0,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,7,data/logs/run/p-create-mapqd-fixed-door_push-seed-07.json,b7e527f415862b26224d3ac3f77be2a691eebd8a9c27c6604f30658afaabf34c,15,15,1.0,6,0.02267512407314382,0.9773248759268561,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,8,data/logs/run/p-create-mapqd-fixed-door_push-seed-08.json,a75e8bb991316881cac0dd83d67f694940e6f43d5c846a0636312740aef44001,15,15,1.0,0,0.035434933918409385,0.9645650660815906,False
create-mapqd-fixed,Create,MAP-QD,FixedST,door_push,9,data/logs/run/p-create-mapqd-fixed-door_push-seed-09.json,5cf1b041d340320f917c39357cc5b74309b33d9512d9065202f84c5d286ec851,15,15,1.0,0,1.0,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,0,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-00.json,328819369763025768f0a1fbb1e22668822d49e7770d7b05b3331a25fded81b0,15,15,0.3020094871150702,4,0.2523684396225682,0.04964104749250198,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,1,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-01.json,64499acdc901e76219111a545894f20af93d00ff12519d4bdd26bbc85d0ae9e6,15,15,0.324185112713772,12,0.30387977715461006,0.02030533555916192,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,2,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-02.json,2f39979977801f7343bc77ac0dabc0033da19f15cdd57fed8a87505f415b8201,15,15,0.42089648069613017,6,0.20628403741302437,0.2146124432831058,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,3,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-03.json,1fa8c1ad8eee808ec3c69c48cda2d349e6023d539c4bfc2756859fbe05f439cf,15,15,0.6078860239963807,12,0.2909102373761258,0.3169757866202549,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,4,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-04.json,372ed4344ea857ec7e1a1299c72907bc9e1760aca4869527745588a711a24d70,15,15,0.5883223769007664,4,0.25784312483931443,0.33047925206145196,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,5,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-05.json,0dae00363581b76ff194c4c02c81dbd7dc2a80a4f5124c260017fe3944b613fa,15,15,0.33115302598255475,7,0.22321460299918053,0.10793842298337422,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,6,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-06.json,b028c19f3d5494ddc74a8590fc763584e103ecd24a3e158e103b3220d42da7c4,15,15,0.32389899116724913,4,0.2923666959065627,0.031532295260686405,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,7,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-07.json,67fafcc1262032007cd7987ada845d3c112b3efd4477aff9e140a8b33c43fc9d,15,15,0.3604554975967899,4,0.3078302874700669,0.052625210126723,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,8,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-08.json,d1d7e3a5d952b26880847fe75e82086dfe2ed9bc5ec79c745b8fbf6a012d9c5d,15,15,0.3982129099583848,6,0.14448026079464885,0.25373264916373595,False
create-mapqd-fixed,Create,MAP-QD,FixedST,grasp_place,9,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-09.json,b6065dab87be53a308e899b3d2813435f50e32af3ba683e6999291d85cf4622c,15,15,0.38007501394359805,7,0.15706828790781363,0.22300672603578442,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,0,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-00.json,7146abe902ed60d6c95e4ca72ff907387599662d73a9a8af1501b7e72ca03d98,15,15,0.8776063273367122,9,1.1826230196197507e-20,0.8776063273367122,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,1,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-01.json,5079b45965006023e57bf006a338b23974b14c926d5aa81d1e402dd9002a0163,15,15,0.8784645898928517,2,7.951082614827927e-48,0.8784645898928517,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,2,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-02.json,4e26117a4b5fd08ad27361394f9c189a2e461e7d8d297a56df1c34e885c1d654,15,15,0.9676130081947242,12,4.4895332057177684e-27,0.9676130081947242,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,3,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-03.json,b206a3ff7f81e8a635bd05a93773feb536f0f14d554d8663952a97bf63991c02,15,15,0.9650438100530794,14,1.583097825676493e-08,0.9650437942221011,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,4,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-04.json,55cad3494074169b2ca26aec91932591dbec7c53b139065aaa5a52a78717d6bc,15,15,0.9680745793375908,9,1.004472936211847e-25,0.9680745793375908,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,5,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-05.json,f4ac2822041c2051e3b818e9a59a58a7537766e440a827c8ddc51a8f306dc333,15,15,0.8785843957756113,2,0.3706840552169319,0.5079003405586795,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,6,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-06.json,1fcdbabf45c49dda22ae9837dfd1082dfbfe5ed9b6fb5b8ae0dc1a2539e35cec,15,15,0.9681580177702571,15,0.9681580177702571,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,7,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-07.json,abb647714aa73040f6f6384bd4d19fd1c88a0e26038775c9e6757881222a683c,15,15,0.869337354681787,0,0.869337354681787,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,8,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-08.json,9578373332ccddafd0bf5c81bd0b4e9ed3b3d92e6c06cab7a0b357680ff937ae,15,15,0.8784426412773252,1,8.225501461684264e-36,0.8784426412773252,False
create-mapqd-fixed,Create,MAP-QD,FixedST,obstacle_reach,9,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-09.json,e891e6b7d9ad1473d606d9779f66d454cb5075a42ad00333054daa3ba06acc58,15,15,0.9680003694106906,8,0.13777000457945357,0.830230364831237,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,0,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-00.json,34ff44236179fdc3a4ac8943570e3a72097ee6bf239d78f580f41697282fb2e9,15,15,0.10022217224528385,10,0.07685770379216963,0.023364468453114212,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,1,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-01.json,5181b82bbaaf61baf42d8858a195127ce73ed9e8017cb636788f1a338492a687,15,15,0.8746870095691607,9,0.5262555843245064,0.3484314252446543,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,2,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-02.json,23363a989067b558386b6e55fc74bd5ec8e626bccc36de08763af081c5d8a8d6,15,15,0.2894160430000086,9,0.07305658568694563,0.216359457313063,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,3,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-03.json,6197460df6b2819bb66ebfb9957446942e11bbdf2d666938261179ebb228d9cd,15,15,0.2671900330007079,3,0.17387221671233713,0.0933178162883708,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,4,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-04.json,eda407755ae05b872e137c8a5a69d445bc3ae4b44c37e2f36ea717ffd7a11441,15,15,0.22035745868383227,3,0.04066352821037836,0.17969393047345392,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,5,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-05.json,91706dd39f67743d03a61031f71816ed97117319588145209b9b12346b08d587,15,15,0.2051780766972832,7,2.071735731394304e-05,0.20515735933996926,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,6,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-06.json,2c780e93e1b6b225d4156d301bee88a71e84e749ee88c5ad81eeb11d003a255c,15,15,0.27084663204045073,4,0.0005986190780659281,0.2702480129623848,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,7,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-07.json,ba01f5cffdee0f636bd6960bfc14dfdfe516c00d82abad889b9401e332301582,15,15,0.4007918657782243,5,0.14143348238420958,0.25935838339401474,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,8,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-08.json,7b4e76578ea34678a6a4c4b62e50bbbd110cfc3e2a3c098b9f3bf36f4a9d2b0c,15,15,0.5889629613678636,4,0.017470779705500046,0.5714921816623636,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_channel,9,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-09.json,8c0513e717c1713978d3c2986c390d16adf3ebc5fd6579803e33b10df2678217,15,15,0.11797628603274402,2,0.007289818145502235,0.11068646788724178,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,0,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-00.json,56b014767b8d7f5e3005299d4d7e0221a94821fe3586c668e0cead569d2095c1,15,15,0.9487239073242156,2,0.7998599643262629,0.1488639429979527,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,1,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-01.json,63658690ede44cf1d8769772ac30dc2ee386d710ed327bfc1c20c70c10f0edd5,15,15,0.9962101801108215,9,0.9953462584555065,0.0008639216553150142,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,2,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-02.json,175598b74039ab77a70678cd7223de5e038fd48bb7f4f93e0a68c3ab63299a93,15,15,0.9399899292154651,11,0.8625392291096654,0.07745070010579969,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,3,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-03.json,b68281efe2434942ea814b51940789fd0575cc4ea1f4e3f7232533a02d290ed0,15,15,0.862552998466913,8,0.8465609252796641,0.015992073187248934,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,4,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-04.json,45e671d8487b1095d47b6c43b5e3fadcb9795a3b200d5adf2cc6773583c1994f,15,15,0.8495816420579613,4,0.8398437559801488,0.009737886077812452,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,5,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-05.json,8c73343017bfb903d57aa97944fe456ae56c25bbbf53bf91af85f68e1a961eaa,15,15,0.9427780213503073,0,0.8749698581013261,0.0678081632489812,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,6,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-06.json,e5df5ab1c00dbb04f913a4725871f6f5e641a026b654e587396668e65aecf55a,15,15,0.9131288375973415,8,0.9020335153415867,0.011095322255754825,False
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,7,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-07.json,405a1df52e180b0a45a24ec33421877e32e36fdda99842184dada3ff161f092c,15,15,0.9046448058430533,15,0.9046448058430533,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,8,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-08.json,f59d608e5dd7e0d45edb387faa8d655a1439b036936c4dc8a8fe28aa0a11647b,15,15,0.8617250075611343,15,0.8617250075611343,0.0,True
create-mapqd-fixed,Create,MAP-QD,FixedST,peg_insert,9,data/logs/run/p-create-mapqd-fixed-peg_insert-seed-09.json,ba1291f763f5937e882a217a56e408e847e3632c916096d8e33390881bd918f4,15,15,0.8908978627591404,8,0.8164595773217368,0.0744382854374036,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,0,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-00.json,609009a920636e2fab03c2ec944648b5c08b36661ce0aa05e06d4e2903e93968,15,15,0.8525036216533328,8,0.002871765598470503,0.8496318560548624,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,1,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-01.json,f75dc3e6ee8c5fc98f9181250a8a35a02d0cd7811ca84d563f3c090c2cd380b4,15,15,0.8918504797996758,1,0.8650850621442263,0.026765417655449486,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,2,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-02.json,5830226567bd6981aed3a705017065a616b60430af7b4db5a816a2a88a3d879e,15,15,0.8911657694020558,2,0.42476344896811713,0.4664023204339387,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,3,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-03.json,05397593199d6784ac053ed9cef17f58fbfa7115c7e42638f606d979267b002d,15,15,0.9098751863761594,8,0.5472254546939105,0.3626497316822489,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,4,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-04.json,2b7956793ece8faa24bfeb14d92616712a8af0800b9d8d8d95ee94e535b532b8,15,15,0.8379997110807825,0,0.35987056529573563,0.4781291457850469,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,5,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-05.json,346e646eb28e94df9a77afe6e3cd9adb05de34ebddab490d99b83a803df8791d,15,15,0.964088200200508,12,0.5300826520236652,0.4340055481768428,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,6,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-06.json,cf7b7b67b89c1e3b3fe9faffdd58b99fa9088c4fb1f84ffad5c92d5b84d7759d,15,15,0.9258293325504892,2,0.7473580912589557,0.17847124129153347,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,7,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-07.json,f8840c35e3efdf04d7b9159132c181037b77eaf0849e6136168768e1c9002a40,15,15,0.833931424531968,0,0.12976455748714769,0.7041668670448203,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,8,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-08.json,a1f07cd7ba566e3ed82aa59d67b21d908503d2f45d72ffcbeed70a47bbcd2e67,15,15,0.7040655030271338,4,0.4886379822749883,0.2154275207521455,False
create-mapqd-fixed,Create,MAP-QD,FixedST,push_to_goal,9,data/logs/run/p-create-mapqd-fixed-push_to_goal-seed-09.json,16186f39672b57a867f96f2386681d106fcc21102f2bf0259574bb0e9fca4bad,15,15,0.9171275535155788,6,0.7511044582636671,0.16602309525191172,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,0,data/logs/run/p-random-bandit-fixed-door_push-seed-00.json,f4a91a5bb97ab5363bbf8b65b9dd5596773dc16f007bacee1b7d3dcc6e33f9b8,15,15,0.6679996655644905,11,0.37200732403442843,0.2959923415300621,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,1,data/logs/run/p-random-bandit-fixed-door_push-seed-01.json,a05bfb11271c2763bf676100c33b660322e3b8e6c46c377bf69093949eae2f2f,15,15,0.6072484351484235,10,0.25249830820841285,0.3547501269400107,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,2,data/logs/run/p-random-bandit-fixed-door_push-seed-02.json,d65d4515c45eca7fc226c1d4fcd909e367413f8a83d05c0a80c4d21ba73a02f4,15,15,0.5742494702561287,4,0.3838775682530014,0.1903719020031273,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,3,data/logs/run/p-random-bandit-fixed-door_push-seed-03.json,bbcab2990cd96712bba3cd93165cdbaede4d9e4e0caec60be3078433be3287c1,15,15,0.527954823476167,10,0.4714250619348401,0.056529761541326884,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,4,data/logs/run/p-random-bandit-fixed-door_push-seed-04.json,dfb6399a5a08fd506c925a0b4a0b1b7b8c3deac5e9748291cf88f37dc7c3bc47,15,15,0.5490678618874457,13,0.39875966565541815,0.15030819623202757,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,5,data/logs/run/p-random-bandit-fixed-door_push-seed-05.json,d73e44f76bf2eaaadd39daefba2682fe3584651d5a00bd3cf27d2d1ef5187487,15,15,0.6098963769555701,10,0.41053392359521856,0.19936245336035152,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,6,data/logs/run/p-random-bandit-fixed-door_push-seed-06.json,29560841b575272a78c77f947a31192177b04239a848a333e539d085a541712b,15,15,0.656947069363044,5,0.5621019425815138,0.09484512678153023,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,7,data/logs/run/p-random-bandit-fixed-door_push-seed-07.json,fee6b75158495af3eeb9416a4fb5c58bae8c6847001b756290c99c13f5f4f0f5,15,15,0.5635805223782625,4,0.34636846062682264,0.21721206175143987,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,8,data/logs/run/p-random-bandit-fixed-door_push-seed-08.json,7a472c318a601ce18550bec6f5e94c633ece006517853d12944dee116003a9c6,15,15,0.6158616429666867,10,0.4248215505346409,0.19104009243204578,False
random-bandit-fixed,Random,BanditRefine,FixedST,door_push,9,data/logs/run/p-random-bandit-fixed-door_push-seed-09.json,139c8e03f077bf0474fc1cb4ac564e2b33a4f82060872cae4657dc6b18c8606b,15,15,0.6371595732425056,4,0.46493833246722754,0.17222124077527806,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,0,data/logs/run/p-random-bandit-fixed-grasp_place-seed-00.json,1f0ce6c27554120452c0f13f33e03cd35b63bd61f8ec372d30fe9e99af79b0d1,15,15,0.2330852619567901,3,0.14935127722132482,0.08373398473546528,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,1,data/logs/run/p-random-bandit-fixed-grasp_place-seed-01.json,1ffd41c05bc94933d3a0d386c6c942e283099366e9334566388f50badf22ccd0,15,15,0.20562866170984884,1,0.13195776137057405,0.07367090033927479,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,2,data/logs/run/p-random-bandit-fixed-grasp_place-seed-02.json,95207ea956399ab4d7d11f0ae5bb8b6d690a506e677c8f51d87906af0272639e,15,15,0.2024851705108616,2,0.19331905122221485,0.009166119288646746,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,3,data/logs/run/p-random-bandit-fixed-grasp_place-seed-03.json,6cff6fb8bc0bbff5724aa55c5efd90470a02cf17e24c113a154c09e34f17f730,15,15,0.19257830245490812,6,0.14714352353151092,0.0454347789233972,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,4,data/logs/run/p-random-bandit-fixed-grasp_place-seed-04.json,ec66380858fa01b71d72657067d120a5d3ab65108313ad6456e19538855d5037,15,15,0.21654643323586079,11,0.14642686705220828,0.0701195661836525,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,5,data/logs/run/p-random-bandit-fixed-grasp_place-seed-05.json,d7145deea0f524b0047b5f44e27c38fa973f6a970a4a620f391e64a7fd0e6149,15,15,0.21012947240960456,8,0.15354847139201974,0.056581001017584814,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,6,data/logs/run/p-random-bandit-fixed-grasp_place-seed-06.json,3a45fd3df9ff7ff3eb018eb21d73444b173029810b9f1fc83545d2992212db3f,15,15,0.34265084276792873,2,0.170079533812028,0.17257130895590073,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,7,data/logs/run/p-random-bandit-fixed-grasp_place-seed-07.json,b2b3f87fb9d0e4e6e6598339726febf92e36bf882d78799d9533bdea0637cde1,15,15,0.219641667875932,6,0.1767658641206131,0.04287580375531891,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,8,data/logs/run/p-random-bandit-fixed-grasp_place-seed-08.json,d49e89683c3899bfa5a7722a6e791a51e5f6e3cf2417e903a33fda9353f37fd2,15,15,0.2320867037998865,7,0.17723514321612052,0.054851560583765974,False
random-bandit-fixed,Random,BanditRefine,FixedST,grasp_place,9,data/logs/run/p-random-bandit-fixed-grasp_place-seed-09.json,4be7e392dba7eda9aa761eab4fa737b5dcef69ef23df89e687679b4617ea3e23,15,15,0.1941324825463149,9,0.1588489695175228,0.035283513028792096,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,0,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-00.json,269730938a341cea00297efe61035b918da374904b848cb13239a40369965d4a,15,15,1.5957451855835337e-38,8,1.3225142149373128e-38,2.7323097064622083e-39,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,1,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-01.json,d32782132daaab8a8057f8c22e1823a150fb8d59ca90593d1fedbb6cd7913e34,15,15,0.3699807880651513,12,0.36414166625625205,0.005839121808899228,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,2,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-02.json,ca97bf36818278c43c6bd36d92fdd05907acf4589c885477d4ac25d5fe901229,15,15,2.212645738936938e-33,4,1.1149715243831184e-33,1.0976742145538197e-33,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,3,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-03.json,28fdcbd734d421e34e4b41f4c3c383fa08e0af3ffb2873ab995a8dbf7763bf30,15,15,0.36389486277074984,15,0.36389486277074984,0.0,True
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,4,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-04.json,ee9cf9ebf074ff5314e1213dbb8e1445c376cd1fe98bcc3c8da2ebb3db1692b3,15,15,4.2200669690496204e-07,13,3.754636585082887e-07,4.6543038396673365e-08,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,5,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-05.json,36c55fa23af8856be5cb74f2efac2a724f3ccdab006428e754d9734967ebf2a6,15,15,8.278466545759694e-36,3,8.987213453401517e-41,8.27837667362516e-36,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,6,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-06.json,1ca714080ee152cef2204b42682df18d327d3070674b7372e8792e8f24f944c3,15,15,8.260111979533754e-36,15,8.260111979533754e-36,0.0,True
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,7,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-07.json,d292e00c660c3d34ce485c1fce7a958ef14c48a8439e7a9bbc9855198a234e0b,15,15,2.9191312706238037e-34,3,4.755424026556295e-44,2.919131270148261e-34,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,8,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-08.json,9865913396cc6a2cf243078c76a4eb6ca752a90509acf6d4e1d9a11dfaa0825f,15,15,0.13750094545613226,10,1.0227374292639005e-36,0.13750094545613226,False
random-bandit-fixed,Random,BanditRefine,FixedST,obstacle_reach,9,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-09.json,d09f196afee1ec05df6861b6356562041a06c9c5f23deb14ebc5564ea741ecc0,15,15,0.7675038330165354,15,0.7675038330165354,0.0,True
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,0,data/logs/run/p-random-bandit-fixed-peg_channel-seed-00.json,00792dad919113fa8d8c61c0fb9976c0cfe0c8eea3c677649ea54cfe41610f37,15,15,0.8327757212489425,3,0.6102023455997847,0.2225733756491578,False
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,1,data/logs/run/p-random-bandit-fixed-peg_channel-seed-01.json,b7c48aca140dcc7bd82a858a3746c1d5ed7390a36b7fea4ec2cb1615a8d7ba38,15,15,0.8699197958988022,15,0.8699197958988022,0.0,True
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,2,data/logs/run/p-random-bandit-fixed-peg_channel-seed-02.json,65413d804d5d2ea42130918a26cc63c92fe1024114f6a007624a65e4985b0d23,15,15,0.7581599061541162,0,0.49072204098564837,0.26743786516846785,False
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,3,data/logs/run/p-random-bandit-fixed-peg_channel-seed-03.json,4fb02432126559ff8723d7a6accaf5f902f880a309db25aeeb346c5a2d6813c2,15,15,0.5944462283946085,8,0.4888184844579025,0.10562774393670599,False
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,4,data/logs/run/p-random-bandit-fixed-peg_channel-seed-04.json,6fff33c7dfd32eea533ecf07d08359af5df1f0297ff6d3459c2770760c3199eb,15,15,0.7865932305703508,15,0.7865932305703508,0.0,True
random-bandit-fixed,Random,BanditRefine,FixedST,peg_channel,5,data/logs/run/p-random-bandit-fixed-peg_channel-seed-05.json,728cf20bca006424242f5c3ce475cedea4191d887a19034f624f5f4cd144a29a,15,15,0.7282159488666587,3,0.7055142062118479,0.02270174265481084,False
